Close,diff_Daily,fluc_Daily,diff_Close_lag_5_4day,diff_Close_lag_4_3day,diff_Close_lag_3_2day,diff_Close_lag_2_1day,diff_Close_lag_1_0day,Close_next_1day,diff_Close_next_1day,RSI_7,RSI_8,RSI_9,RSI_10,RSI_11,RSI_12,RSI_13,RSI_14,MACD_f11_s25_p8,MACD_Signal_f11_s25_p8,MACD_Hist_f11_s25_p8,MACD_f12_s26_p9,MACD_Signal_f12_s26_p9,MACD_Hist_f12_s26_p9,MACD_f13_s27_p10,MACD_Signal_f13_s27_p10,MACD_Hist_f13_s27_p10,MACD_f14_s28_p11,MACD_Signal_f14_s28_p11,MACD_Hist_f14_s28_p11,MACD_f15_s29_p12,MACD_Signal_f15_s29_p12,MACD_Hist_f15_s29_p12
1.08,0.10000000000000009,0.1100000000000001,0.0,-0.020000000000000018,-0.040000000000000036,0.03500000000000003,-0.09500000000000008,1.1,0.020000000000000018,70.83333333333333,70.83333333333333,62.96296296296296,54.83870967741936,53.12500000000001,50.0,51.42857142857142,52.77777777777778,-0.019064171972903,-0.025682960091869243,0.0066187881189662436,-0.019468717690982462,-0.024502957928269016,0.005034240237286554,-0.01965652261712547,-0.023304075241239813,0.003647552624114342,-0.019686857283913062,-0.0221434530038634,0.002456595719950338,-0.019601927572592714,-0.021045930235506115,0.001444002662913401
1.1,0.020000000000000018,0.050000000000000044,-0.020000000000000018,-0.040000000000000036,0.03500000000000003,-0.09500000000000008,-0.020000000000000018,1.06,-0.040000000000000036,84.44444444444444,73.07692307692308,73.07692307692308,65.51724137931035,57.57575757575757,55.88235294117647,52.77777777777778,54.054054054054056,-0.00971105904059355,-0.022133648275031982,0.012422589234438432,-0.011093578982582564,-0.021821079508753026,0.010727500526170462,-0.01212783445300225,-0.021272021649178446,0.009144187196176195,-0.012893682030465703,-0.02060179714851252,0.007708115118046817,-0.013450637010199218,-0.019877362327207812,0.006426725317008594
1.06,-0.040000000000000036,0.07000000000000006,-0.040000000000000036,0.03500000000000003,-0.09500000000000008,-0.020000000000000018,0.040000000000000036,1.03,-0.030000000000000027,70.0,71.69811320754717,63.333333333333336,63.333333333333336,57.57575757575757,51.35135135135135,50.0,47.5,-0.005979006067334591,-0.018543727413035185,0.012564721345700594,-0.0075929976730131354,-0.018975460908825365,0.01138246323581223,-0.00886484001018184,-0.019016161529552666,0.010151321519370825,-0.009863333290440535,-0.018812026702936233,0.008948693412495698,-0.010642169939480084,-0.018456500473475874,0.00781433053399579
1.03,-0.050000000000000044,0.07000000000000006,0.03500000000000003,-0.09500000000000008,-0.020000000000000018,0.040000000000000036,0.030000000000000027,1.03,0.0,62.50000000000001,62.50000000000001,64.40677966101694,57.57575757575758,57.57575757575757,52.77777777777778,47.5,46.34146341463414,-0.005722019125967037,-0.015694458675530105,0.009972439549563068,-0.007154674693442553,-0.016611302181742317,0.009456627488299764,-0.008317247495859492,-0.017070898144447913,0.00875365064858842,-0.009254922059265036,-0.01721915629795644,0.007964234238691404,-0.010005605017749053,-0.017156313911600777,0.007150708893851724
1.03,0.010000000000000009,0.07000000000000006,-0.09500000000000008,-0.020000000000000018,0.040000000000000036,0.030000000000000027,0.0,1.05,0.020000000000000018,59.61538461538462,62.50000000000001,62.5,64.40677966101694,57.57575757575757,57.57575757575758,52.77777777777778,47.5,-0.005450968108567267,-0.01341812729596477,0.007967159187397503,-0.006729716531556962,-0.014634984059261252,0.00790526752770429,-0.007796533794149463,-0.015384645620998533,0.00758811182684907,-0.008678894396943138,-0.015795764695850343,0.007116870298907205,-0.009402370555978479,-0.015963361662940698,0.006560991106962219
1.05,0.010000000000000009,0.040000000000000036,-0.020000000000000018,0.040000000000000036,0.030000000000000027,0.0,-0.020000000000000018,1.04,-0.010000000000000009,56.25,62.50000000000001,65.0,65.0,66.66666666666666,60.0,60.0,55.26315789473684,-0.003378759889117733,-0.011187156652513729,0.007808396763395996,-0.004725978479715565,-0.012653182147193893,0.007927203667478329,-0.005875638797605998,-0.013655731548263468,0.007780092750657471,-0.006849002593763975,-0.014304624916839807,0.007455622323075832,-0.007667208845007156,-0.01468699616105779,0.007019787316050633
1.04,-0.010000000000000009,0.030000000000000027,0.040000000000000036,0.030000000000000027,0.0,-0.020000000000000018,0.010000000000000009,1.06,0.020000000000000018,62.7906976744186,54.0,60.3448275862069,62.903225806451616,62.903225806451616,64.61538461538461,58.33333333333333,58.33333333333334,-0.00263839716937575,-0.009287432251004696,0.006649035081628946,-0.003899347466879588,-0.010902414648456054,0.007003067181576466,-0.005000317272343846,-0.012082017075519452,0.007081699803175606,-0.005952207547769817,-0.01291254542684182,0.006960337879072003,-0.006768433318843803,-0.01346872802249167,0.006700294703647866
1.06,0.030000000000000027,0.040000000000000036,0.030000000000000027,0.0,-0.020000000000000018,0.010000000000000009,-0.020000000000000018,1.04,-0.020000000000000018,42.857142857142854,65.95744680851064,57.407407407407405,62.903225806451616,65.15151515151516,65.15151515151516,66.66666666666666,60.526315789473685,-0.0002410921103250807,-0.007277134382768827,0.0070360422724437465,-0.0016129789513767978,-0.009044527031358556,0.007431548079981759,-0.0028254890118970533,-0.010399009535095491,0.007573520523198438,-0.0038882882396205076,-0.011408493623065792,0.0075202053834452845,-0.004813537133293799,-0.012137134573433865,0.007323597440140066
1.04,-0.010000000000000009,0.030000000000000027,0.0,-0.020000000000000018,0.010000000000000009,-0.020000000000000018,0.020000000000000018,1.06,0.020000000000000018,28.57142857142857,37.5,60.78431372549019,53.44827586206896,59.09090909090909,61.42857142857143,61.42857142857143,63.013698630136986,-0.0001879795019725794,-0.0057017665954005575,0.005513787093427978,-0.0013976693185175915,-0.007515155174216819,0.006117485855699227,-0.0024929036151060124,-0.00896153402777916,0.006468630412673147,-0.0034728546965805407,-0.010085880584594059,0.006613025888013518,-0.004341557660583639,-0.010937795523069766,0.006596237862486127
1.06,0.020000000000000018,0.030000000000000027,-0.020000000000000018,0.010000000000000009,-0.020000000000000018,0.020000000000000018,-0.020000000000000018,1.04,-0.020000000000000018,50.0,37.5,44.44444444444445,63.63636363636363,56.45161290322581,61.42857142857143,63.513513513513516,63.51351351351351,0.0016493909366741555,-0.004068176003617764,0.005717566940291919,0.0003814004330859877,-0.005935843792879851,0.0063172442259658386,-0.0007754343967616428,-0.007473150833398287,0.006697716436636644,-0.0018199045421127824,-0.008708212224675695,0.006888307682562912,-0.0027551561237433297,-0.009678910581486538,0.006923754457743209
1.04,-0.020000000000000018,0.020000000000000018,0.010000000000000009,-0.020000000000000018,0.020000000000000018,-0.020000000000000018,0.020000000000000018,1.06,0.020000000000000018,54.54545454545455,42.857142857142854,33.33333333333333,39.99999999999999,59.32203389830509,53.03030303030303,58.10810810810811,60.256410256410255,0.0012474286033361537,-0.0028869305190399397,0.004134359122376093,0.0001763760829398553,-0.004713399656792918,0.004889775739732773,-0.000827972368127261,-0.006264935608397338,0.005436963240270077,-0.0017553216876700084,-0.007549393149428387,0.0057940714617583785,-0.0026015288191589825,-0.008590069926375956,0.005988541107216973
1.06,0.010000000000000009,0.030000000000000027,-0.020000000000000018,0.020000000000000018,-0.020000000000000018,0.020000000000000018,-0.020000000000000018,1.06,0.0,61.53846153846153,61.53846153846154,50.0,39.99999999999999,45.45454545454546,61.904761904761905,55.71428571428571,60.256410256410255,0.002716453285641185,-0.001641734104581572,0.004358187390222757,0.0016083284364412087,-0.0034490539049949437,0.005057382341436153,0.0005661536871797157,-0.005022918566596504,0.005589072253776219,-0.0004010585007931944,-0.006358000626503855,0.00595694212571066,-0.0012893716104231956,-0.007466874492128197,0.006177502881705001
1.06,0.0,0.030000000000000027,0.020000000000000018,-0.020000000000000018,0.020000000000000018,-0.020000000000000018,0.0,1.06,0.0,54.54545454545455,61.53846153846154,61.53846153846155,50.0,39.99999999999999,45.45454545454545,61.904761904761905,55.71428571428571,0.0038116345221552717,-0.00042987439959425245,0.004241508921749524,0.0027118912166432807,-0.00221686477685557,0.004928755993498851,0.0016699821460866016,-0.0038060268816192343,0.005476009027705836,0.0006953792142343485,-0.005182434511833855,0.005877813726068204,-0.00020702709919362405,-0.006349965572031658,0.006142938472838034
1.06,0.0,0.010000000000000009,-0.020000000000000018,0.020000000000000018,-0.020000000000000018,0.0,0.0,1.07,0.010000000000000009,60.0,54.54545454545455,61.53846153846155,61.53846153846154,50.0,39.99999999999999,45.45454545454546,61.904761904761905,0.004605204782925032,0.0006890320927039126,0.00391617269022112,0.0035455937477906208,-0.00106437299424854,0.004609966742039161,0.0025314945645191766,-0.002653749754329565,0.005185244318848741,0.0015736963637942303,-0.004056410457939696,0.005630106821733926,0.0006786169892210037,-0.00526863754209523,0.005947254531316234
1.07,0.010000000000000009,0.06000000000000005,0.020000000000000018,-0.020000000000000018,0.0,0.0,-0.010000000000000009,1.06,-0.010000000000000009,55.55555555555556,63.63636363636363,58.33333333333334,64.28571428571428,64.28571428571428,52.94117647058823,42.857142857142854,47.82608695652174,0.006053772946650993,0.0018811967329588218,0.004172576213692171,0.004955751482853321,0.00013965196609272936,0.004816099516760592,0.0039052066764053706,-0.0014612117974751586,0.005366418473880529,0.002911071415580224,-0.0028951615528508548,0.005806232968431079,0.001978903864227055,-0.004153624509473311,0.006132528373700366
1.06,-0.010000000000000009,0.030000000000000027,-0.020000000000000018,0.0,0.0,-0.010000000000000009,0.010000000000000009,1.08,0.020000000000000018,62.50000000000001,50.0,58.33333333333334,53.846153846153854,60.0,60.0,50.0,40.90909090909091,0.006193233141254195,0.0028394270496920784,0.003353806091562117,0.005206681943864533,0.0011530580053612863,0.004053623938503247,0.00424483026172906,-0.0004237493030995285,0.004668579564828588,0.0033202533857814576,-0.0018592576311966707,0.0051795110169781285,0.0024416126288657747,-0.003138967511998873,0.005580580140864648
1.08,0.020000000000000018,0.030000000000000027,0.0,0.0,-0.010000000000000009,0.010000000000000009,-0.020000000000000018,1.1,0.020000000000000018,62.50000000000001,70.0,58.33333333333334,64.28571428571428,60.0,64.70588235294119,64.70588235294117,55.0,0.008015537930382788,0.003989673915595742,0.004025864014787046,0.006938804150791622,0.002310207274379107,0.004628596876412515,0.005899652359243834,0.0007259603636908154,0.005173691995553019,0.004906304318786692,-0.0007316626740140986,0.005637966992800791,0.003964644764499425,-0.0020460994094494986,0.006010744173948924
1.1,0.020000000000000018,0.020000000000000018,0.0,-0.010000000000000009,0.010000000000000009,-0.020000000000000018,-0.020000000000000018,1.1,0.0,87.5,70.0,75.0,64.28571428571428,68.75,64.70588235294119,68.42105263157895,68.42105263157895,0.011109002019741077,0.005571746831402138,0.005537255188338939,0.009811701895147795,0.003810506239951576,0.006001195655196219,0.0085844288894239,0.002154773101150027,0.0064296557882738735,0.007427447032438028,0.0006281902490486655,0.006799256783389363,0.006340997405193338,-0.0007557721516892634,0.007096769556882602
1.1,0.0,0.040000000000000036,-0.010000000000000009,0.010000000000000009,-0.020000000000000018,-0.020000000000000018,0.0,1.1,0.0,83.33333333333333,87.5,70.0,75.0,64.28571428571428,68.75,64.70588235294117,68.42105263157895,0.01334614800337608,0.007299391539490743,0.006046756463885337,0.011950718677393724,0.005438548763396282,0.006512169913997442,0.010633686859421232,0.003696394030092158,0.006937292829329074,0.009393449435036727,0.0020890679486252352,0.007304381486411491,0.008228853490062082,0.0006264821809091549,0.007602371309152927
1.1,0.0,0.030000000000000027,0.010000000000000009,-0.020000000000000018,-0.020000000000000018,0.0,0.0,1.09,-0.010000000000000009,83.33333333333333,83.33333333333333,87.5,70.0,75.0,64.28571428571428,68.75,64.70588235294119,0.014895909155646647,0.008987506567739294,0.005908402587907353,0.013490383347475321,0.00704891570866481,0.006441467638810511,0.012156214360562023,0.005234543381596028,0.0069216709789659955,0.010893432970055628,0.0035564630970236068,0.00733696987303202,0.009702037421654763,0.0020227250674746873,0.0076793123541800765
1.09,-0.010000000000000009,0.010000000000000009,-0.020000000000000018,-0.020000000000000018,0.0,0.0,0.010000000000000009,1.13,0.039999999999999813,71.42857142857143,71.42857142857143,71.42857142857142,77.77777777777777,63.63636363636363,69.23076923076923,60.0,64.70588235294119,0.014999769449724365,0.010323564987457812,0.004676204462266553,0.013745417355980338,0.008388216057058626,0.005357201298921713,0.012529963622478046,0.006560983566865774,0.005968980055612272,0.011360270304221265,0.0048570983540552745,0.0065031719501659905,0.010241405364465272,0.0032871401937798013,0.006954265170685471
1.13,0.039999999999999813,0.05999999999999983,-0.020000000000000018,0.0,0.0,0.010000000000000009,-0.039999999999999813,1.16,0.030000000000000027,79.99999999999996,81.81818181818178,81.81818181818178,81.81818181818178,84.61538461538458,73.3333333333333,76.47058823529409,68.4210526315789,0.018476505260944576,0.012135329494258745,0.00634117576668583,0.01697867762580496,0.010106308390235772,0.006872369235569189,0.015555691036624797,0.008196385067715669,0.007359305968909128,0.014205892129141251,0.006415231371184526,0.007790660757956725,0.012928225340195665,0.004770386814853548,0.008157838525342118
1.16,0.020000000000000018,0.04999999999999982,0.0,0.0,0.010000000000000009,-0.039999999999999813,-0.030000000000000027,1.13,-0.030000000000000027,91.66666666666666,84.61538461538458,85.7142857142857,85.7142857142857,85.7142857142857,87.49999999999999,77.77777777777774,79.99999999999997,0.023605922166056947,0.014684350089722445,0.008921572076334502,0.02171097136208977,0.012427241005602324,0.009283730356487446,0.01994732357813267,0.010332919494881068,0.009614404083251602,0.018301499430193324,0.008396276811897386,0.009905222618295939,0.01676357680069862,0.006615495863656581,0.01014808093704204
1.13,-0.020000000000000018,0.06000000000000005,0.0,0.010000000000000009,-0.039999999999999813,-0.030000000000000027,0.030000000000000027,0.935,-0.19499999999999984,69.23076923076917,73.3333333333333,68.74999999999996,70.58823529411761,70.58823529411761,70.58823529411761,73.68421052631575,66.66666666666663,0.024557031674185437,0.016878279331872848,0.0076787523423125885,0.022778514724894672,0.014497495764443237,0.008281018960451435,0.021096957055633192,0.012290017347526412,0.00880693970810678,0.019507762806328488,0.01024819173963406,0.009259571066694427,0.01800718026018422,0.00836806502236417,0.009639115237820049
0.935,-0.06499999999999995,0.07999999999999996,0.010000000000000009,-0.039999999999999813,-0.030000000000000027,0.030000000000000027,0.19499999999999984,0.895,-0.040000000000000036,22.950819672131118,27.69230769230768,31.884057971014485,30.98591549295773,32.87671232876711,32.87671232876711,32.87671232876711,36.36363636363635,0.007476058562667864,0.014788896937857973,-0.0073128383751901085,0.007802800754291628,0.013158556754660988,-0.0053557560003693605,0.007872132700253776,0.011486765555085177,-0.0036146328548314014,0.00775517139903692,0.009832688238225284,-0.0020775168391883644,0.007504307254236897,0.008235179062492068,-0.0007308718082551704
0.895,-0.030000000000000027,0.05499999999999994,-0.039999999999999813,-0.030000000000000027,0.030000000000000027,0.19499999999999984,0.040000000000000036,0.88,-0.015000000000000013,20.289855072463737,20.289855072463737,24.657534246575324,28.571428571428555,27.848101265822763,29.62962962962962,29.62962962962962,29.62962962962962,-0.00934828457550596,0.009425078822063514,-0.018773363397569475,-0.007209509647067458,0.009084943455447612,-0.01629445310251507,-0.005590438951364796,0.008381819159765476,-0.013972258111130271,-0.004372987393607364,0.0074650751043698485,-0.011838062497977211,-0.00346766788777475,0.006434739357475227,-0.009902407245249977
0.88,-0.020000000000000018,0.04500000000000004,-0.030000000000000027,0.030000000000000027,0.19499999999999984,0.040000000000000036,0.015000000000000013,0.94,0.05999999999999994,19.444444444444414,19.444444444444414,19.444444444444414,23.684210526315766,27.499999999999986,26.82926829268291,28.571428571428555,28.571428571428555,-0.02351620888335071,0.0021047926634858737,-0.025621001546836584,-0.020085484273707044,0.0032508578879993717,-0.023336342161706415,-0.01731964710821199,0.003708825143347082,-0.02102847225155907,-0.01508411598440551,0.0037068758904182874,-0.018790991874823797,-0.013273796759993184,0.00340265443732813,-0.016676451197321314
0.94,0.05999999999999994,0.10499999999999998,0.030000000000000027,0.19499999999999984,0.040000000000000036,0.015000000000000013,-0.05999999999999994,0.9,-0.039999999999999925,31.7073170731707,30.95238095238092,30.95238095238092,30.95238095238092,34.090909090909065,36.95652173913042,36.17021276595743,37.499999999999986,-0.028729019349992058,-0.004747165563055654,-0.023981853786936402,-0.025158996143475054,-0.0024311129351384506,-0.022727883208336602,-0.022193666893148167,-0.001000718986574369,-0.0211929479065738,-0.019727401944238165,-0.00019883768752317657,-0.019528564256714988,-0.017673183326224695,0.0001602156499843788,-0.017833398976209072
0.9,-0.039999999999999925,0.06499999999999995,0.19499999999999984,0.040000000000000036,0.015000000000000013,-0.05999999999999994,0.039999999999999925,0.9,0.0,21.951219512195124,28.88888888888887,28.260869565217362,28.260869565217362,28.260869565217376,31.249999999999986,33.999999999999986,33.33333333333333,-0.03595994390638091,-0.011683338529281643,-0.024276605377099268,-0.0320376680276544,-0.008352423967683566,-0.02368524405997083,-0.028703044785620135,-0.006037505603371076,-0.02266553918224906,-0.02586656491347128,-0.004476792777853641,-0.021389772135617637,-0.023451060346600716,-0.0034722904428746188,-0.019978769903726098
0.9,-0.0050000000000000044,0.030000000000000027,0.040000000000000036,0.015000000000000013,-0.05999999999999994,0.039999999999999925,0.0,0.89,-0.010000000000000009,15.78947368421052,21.951219512195124,28.88888888888887,28.260869565217362,28.260869565217376,28.260869565217376,31.249999999999986,33.999999999999986,-0.041061147625750194,-0.018211740551482333,-0.02284940707426786,-0.03706182196977137,-0.014094303578994263,-0.022967518390777104,-0.03359107939538053,-0.011047246380618264,-0.022543833014762267,-0.030582380309337465,-0.00882772450151791,-0.021754655807819556,-0.027974247597985613,-0.0072418241510359424,-0.02073242344694967
0.89,-0.0050000000000000044,0.020000000000000018,0.015000000000000013,-0.05999999999999994,0.039999999999999925,0.0,0.010000000000000009,0.885,-0.0050000000000000044,16.666666666666657,15.384615384615373,21.42857142857143,28.260869565217362,27.659574468085083,27.659574468085083,27.659574468085083,30.612244897959158,-0.04535607210808201,-0.024243814231275203,-0.02111225787680681,-0.04137337566400323,-0.019550118004276397,-0.021823257659726834,-0.03785293442164639,-0.015921007912502668,-0.02193192650914372,-0.03474984268718928,-0.01314807792006725,-0.02160176476712203,-0.03201818722560512,-0.011053573889125921,-0.0209646133364792
0.885,-0.010000000000000009,0.030000000000000027,-0.05999999999999994,0.039999999999999925,0.0,0.010000000000000009,0.0050000000000000044,0.87,-0.015000000000000013,35.2941176470588,16.438356164383563,15.189873417721515,21.17647058823529,27.95698924731181,27.368421052631547,27.368421052631547,27.368421052631547,-0.048527040466648796,-0.029640086728406536,-0.01888695373824226,-0.044678683210297776,-0.024575831051582734,-0.020102852158715042,-0.041215841723985625,-0.020520068659451024,-0.0206957730645346,-0.038114772947298925,-0.017309194069037533,-0.020805578878261392,-0.03534549332878356,-0.014790793569243755,-0.02055469975953981
0.87,-0.015000000000000013,0.020000000000000018,0.039999999999999925,0.0,0.010000000000000009,0.0050000000000000044,0.015000000000000013,0.895,0.025000000000000022,41.37931034482757,32.43243243243241,15.78947368421052,14.634146341463406,20.454545454545453,27.083333333333314,26.530612244897938,26.530612244897938,-0.05169015318574388,-0.03454010149697326,-0.017150051688770623,-0.047955595299711384,-0.029251783905750377,-0.018703811393961007,-0.0445431218154535,-0.02488789654791964,-0.01965522526753386,-0.04144473455076847,-0.021331784399944112,-0.020112950150824357,-0.038642966370188825,-0.01846035969960638,-0.020182606670582446
0.895,0.025000000000000022,0.040000000000000036,0.0,0.010000000000000009,0.0050000000000000044,0.015000000000000013,-0.025000000000000022,0.88,-0.015000000000000013,54.83870967741936,50.0,40.47619047619047,20.98765432098766,19.54022988505747,24.731182795698928,30.693069306930667,30.09708737864075,-0.05121715890443446,-0.03824611425434542,-0.01297104465008904,-0.0479823551510099,-0.032997898157713264,-0.01498445699329664,-0.04495138586476921,-0.028535803725084633,-0.016415582139684578,-0.04214172179285125,-0.024800107478833433,-0.017341614314017817,-0.039556007291212336,-0.021705844755745343,-0.017850162535466993
0.88,-0.020000000000000018,0.030000000000000027,0.010000000000000009,0.0050000000000000044,0.015000000000000013,-0.025000000000000022,0.015000000000000013,0.895,0.015000000000000013,22.727272727272748,50.0,45.94594594594595,37.777777777777764,20.23809523809524,18.888888888888886,23.958333333333343,29.807692307692278,-0.05154275345730919,-0.041200922966213464,-0.010341830491095723,-0.04865297810585345,-0.03612891414928771,-0.012524063956565738,-0.04588891940865358,-0.03169091568782379,-0.014198003720829792,-0.0432819300892896,-0.027880411380514416,-0.015401518708775184,-0.04084677721505314,-0.02465060421849599,-0.01619617299655715
0.895,0.0050000000000000044,0.025000000000000022,0.0050000000000000044,0.015000000000000013,-0.025000000000000022,0.015000000000000013,-0.015000000000000013,0.89,-0.0050000000000000044,47.05882352941176,32.00000000000003,54.054054054054056,50.0,41.66666666666666,22.98850574712644,21.505376344086017,26.26262626262627,-0.049786314612712546,-0.043108787776595964,-0.006677526836116582,-0.047427456056061135,-0.0383886225317662,-0.009038833524294937,-0.045095568222032534,-0.03412812525231038,-0.01096744296972215,-0.04283862975987751,-0.030373447866960817,-0.012465181892916694,-0.040685759825097256,-0.027117551676413616,-0.01356820814868364
0.89,-0.010000000000000009,0.030000000000000027,0.015000000000000013,-0.025000000000000022,0.015000000000000013,-0.015000000000000013,0.0050000000000000044,0.895,0.0050000000000000044,44.444444444444436,44.44444444444444,30.769230769230802,52.631578947368425,48.78048780487804,40.81632653061223,22.727272727272734,21.276595744680847,-0.048245610764511726,-0.044250303996155774,-0.003995306768355952,-0.04632562893835457,-0.039976023813715435,-0.006349605124639134,-0.04436106339510748,-0.035988659468094084,-0.008372403927013397,-0.04240879632193917,-0.03237933933639219,-0.010029456985546976,-0.040506812468888875,-0.029177438264125884,-0.011329374204762991
0.895,0.0050000000000000044,0.020000000000000018,-0.025000000000000022,0.015000000000000013,-0.015000000000000013,0.0050000000000000044,-0.0050000000000000044,0.915,0.020000000000000018,52.94117647058823,47.368421052631575,47.368421052631575,33.33333333333336,53.846153846153854,50.0,41.99999999999999,23.595505617977523,-0.045993216693875794,-0.04463761792898851,-0.001355598764887285,-0.04453560958009639,-0.04088794096728188,-0.003647668612814514,-0.04296668657316283,-0.03725739167348048,-0.005709294899682346,-0.04135021254762761,-0.033874484909033616,-0.007475727638593992,-0.039731522208656056,-0.03080114369442382,-0.008930378514232236
0.915,0.015000000000000013,0.025000000000000022,0.015000000000000013,-0.015000000000000013,0.0050000000000000044,-0.0050000000000000044,-0.020000000000000018,0.9,-0.015000000000000013,65.0,61.904761904761905,56.52173913043478,56.52173913043478,41.93548387096777,58.139534883720934,54.34782608695652,46.29629629629629,-0.04187614779213622,-0.044023957898569416,0.0021478101064331956,-0.04103030477290859,-0.040916413728414466,-0.00011389104449412157,-0.03999001255582313,-0.03775423183533696,-0.0022357807204861704,-0.03882865226549714,-0.03470017948567235,-0.004128472779824796,-0.03760086635050097,-0.031847254985708166,-0.005753611364792806
0.9,-0.015000000000000013,0.015000000000000013,-0.015000000000000013,0.0050000000000000044,-0.0050000000000000044,-0.020000000000000018,0.015000000000000013,0.9,0.0,65.0,56.52173913043478,54.166666666666664,50.0,50.0,38.23529411764708,54.34782608695652,51.0204081632653,-0.03951839697540016,-0.04302272213785566,0.003504325162455496,-0.03901290647151556,-0.04053571227695713,0.0015228058054415697,-0.03828408701047803,-0.03785056914013501,-0.0004335178703430212,-0.03740234948357346,-0.03515054115981987,-0.0022518083237535874,-0.03642231296354126,-0.03255111012379657,-0.0038712028397446877
0.9,-0.0050000000000000044,0.020000000000000018,0.0050000000000000044,-0.0050000000000000044,-0.020000000000000018,0.015000000000000013,0.0,0.93,0.030000000000000027,53.33333333333333,65.0,56.52173913043478,54.166666666666664,50.0,50.0,38.235294117647086,54.34782608695652,-0.03719809303473587,-0.04172836011493061,0.004530267080194744,-0.03698772927058935,-0.03982611567556794,0.0028383864049785837,-0.03653565365033462,-0.03761149359607414,0.0010758399457395165,-0.035907540953285966,-0.035276707793892324,-0.0006308331593936414,-0.035156311225505665,-0.032951910324404754,-0.0022044009011009114
0.93,0.030000000000000027,0.039999999999999925,-0.0050000000000000044,-0.020000000000000018,0.015000000000000013,0.0,-0.030000000000000027,0.94,0.009999999999999898,77.77777777777777,66.66666666666666,73.07692307692308,65.51724137931035,63.33333333333333,59.375,59.375,47.50000000000002,-0.0322441234715265,-0.039620751971939844,0.007376628500413346,-0.032586500931110596,-0.0383781927264877,0.005791691795377106,-0.03262854702280937,-0.036705503308597245,0.004076956285787872,-0.03244040305434137,-0.034803990331592594,0.0023635872772512223,-0.0320797559890692,-0.03281773272553932,0.0007379767364701154
0.94,0.009999999999999898,0.029999999999999916,-0.020000000000000018,0.015000000000000013,0.0,-0.030000000000000027,-0.009999999999999898,0.93,-0.009999999999999898,76.47058823529409,79.99999999999997,69.56521739130432,74.99999999999999,67.74193548387095,65.62499999999997,61.764705882352914,61.764705882352914,-0.02712258211079155,-0.036843380891672294,0.009720798780880745,-0.02796920644842671,-0.036296395470658376,0.008327189022231667,-0.028471632707699812,-0.03520843592468426,0.006736803216984451,-0.0287008741896696,-0.0337868042977036,0.005085930108034001,-0.028716669559106678,-0.03218679989563509,0.003470130336528411
0.93,-0.0050000000000000044,0.025000000000000022,0.015000000000000013,0.0,-0.030000000000000027,-0.009999999999999898,0.009999999999999898,0.91,-0.020000000000000018,72.22222222222227,68.42105263157899,72.72727272727278,64.00000000000003,70.00000000000003,63.63636363636366,61.76470588235296,58.33333333333334,-0.023732620031351126,-0.033929878478257486,0.01019725844690636,-0.024830615079984297,-0.03400323939233223,0.00917262431234793,-0.025586776553794044,-0.03345904330994833,0.007872266756154288,-0.026063154897463248,-0.0324995293868695,0.006436374489406253,-0.02631408627731502,-0.031283305450324525,0.0049692191730095064
0.91,-0.020000000000000018,0.030000000000000027,0.0,-0.030000000000000027,-0.009999999999999898,0.009999999999999898,0.020000000000000018,0.91,0.0,57.14285714285715,59.09090909090911,56.521739130434796,61.53846153846156,55.17241379310345,61.76470588235296,56.756756756756765,55.26315789473684,-0.022615517172458688,-0.03141557596585098,0.008800058793392289,-0.023684008852136285,-0.03193939328415528,0.008255384432018995,-0.02445805448375693,-0.031822499885590896,0.007364445401833966,-0.02498235600549059,-0.03124666714788511,0.006264311142394518,-0.025299190275928418,-0.03036267230993439,0.005063482034005973
0.91,-0.0050000000000000044,0.010000000000000009,-0.030000000000000027,-0.009999999999999898,0.009999999999999898,0.020000000000000018,0.0,0.91,0.0,47.05882352941176,57.14285714285715,59.09090909090911,56.521739130434796,61.53846153846156,55.17241379310345,61.76470588235296,56.756756756756765,-0.021466263373745353,-0.029204617612045094,0.00773835423829974,-0.02251576615069628,-0.030054667857362834,0.007538901706666552,-0.02331011102895464,-0.030274792819654187,0.006964681790699548,-0.023880540255519223,-0.030018979325341907,0.006138439069822685,-0.024259533240208242,-0.02942372780605179,0.0051641945658435495
0.91,0.0,0.015000000000000013,-0.009999999999999898,0.009999999999999898,0.020000000000000018,0.0,0.0,0.91,0.0,57.14285714285717,47.058823529411754,57.14285714285715,59.09090909090911,56.521739130434796,61.53846153846156,55.17241379310345,61.76470588235296,-0.0203070123099649,-0.02722737198935738,0.006920359679392481,-0.021343885282166686,-0.02831251134224918,0.006968626060082493,-0.02215858274582616,-0.028799118259923123,0.006640535514096962,-0.022771897719415568,-0.028811132385159723,0.006039234665744155,-0.023208318336701228,-0.02846751093736823,0.005259192600667002
0.91,-0.0050000000000000044,0.015000000000000013,0.009999999999999898,0.020000000000000018,0.0,0.0,0.0,0.91,0.0,57.14285714285717,57.14285714285717,47.058823529411754,57.14285714285715,59.09090909090911,56.521739130434796,61.53846153846156,55.17241379310346,-0.019154933409272767,-0.0254334967493363,0.006278563340063534,-0.020182508918914266,-0.026686510857526626,0.00650400193861236,-0.021015951620723894,-0.02738399705212653,0.006368045431402635,-0.02166794109157899,-0.027620600498082015,0.005952659406503025,-0.02215642448812638,-0.027496574537153446,0.0053401500490270655
